index,   freq_ppm,   decay_hz, amplitude
 476,     3.3599,      3.578,    1.299417e+02
 477,     3.3616,      5.343,    8.257999e+01
 478,     3.2959,     14.700,    5.877886e+00
 479,     3.3073,      5.064,    1.748350e+00
 480,     3.3209,      5.763,    4.665149e+00
 481,     3.3229,      4.868,    5.744283e+00
 482,     3.3249,      7.339,    5.733233e+00
 483,     3.2614,      9.221,    2.677225e+01
 484,     3.2760,      6.709,    1.158922e+00
 485,     3.2252,      7.820,    4.616197e+00
 486,     3.2366,      8.595,    1.291987e+01
 487,     3.2393,      8.429,    2.075634e+01
 488,     3.2494,      8.234,    2.696248e+01
 489,     3.2512,      8.075,    2.024463e+01
 490,     3.1359,     12.126,    5.076900e+00
 491,     3.1479,     14.699,    3.385646e-01
 492,     3.1920,      6.552,    4.002496e+00
 493,     3.1939,      5.666,    2.352116e+00
 494,     3.0732,      9.597,    6.603519e+01
 495,     3.0757,      5.379,    2.843711e+02
 496,     3.0772,      3.199,    3.087178e+02
 497,     3.0786,      3.245,    2.608860e+02
 498,     3.0801,      5.962,    2.320286e+02
 499,     3.0997,     14.700,    4.424417e+00
 500,     3.1226,     14.700,    6.318955e+00
 501,     2.9571,      6.706,    3.704124e+00
 502,     2.9590,      6.308,    2.860979e+00
 503,     2.9807,      7.470,    3.256159e-01
 504,     2.9988,     14.700,    1.170463e-01
 505,     3.0106,     14.700,    4.067883e-01
 506,     3.0263,     10.047,    7.984336e+00
 507,     2.8820,      6.118,    3.870672e-02
 508,     2.8901,     11.517,    8.458253e-01
 509,     2.8907,      9.924,    5.099839e-01
 510,     2.9067,      8.699,    3.348900e-02
 511,     2.9156,      9.746,    7.342357e-01
 512,     2.7137,      8.068,    1.813015e+02
 513,     2.7155,      6.025,    3.632283e+01
 514,     2.7833,      7.987,    1.596462e+02
 515,     2.7850,      6.352,    5.206930e+01
 516,     2.8087,      7.609,    8.570714e+01
 517,     2.8104,      6.805,    3.667072e+01
 518,     2.6884,      8.155,    1.111478e+02
 519,     2.6902,      6.437,    1.865256e+01
 520,     2.5785,      8.068,    6.103225e-01
 521,     2.5802,      0.046,    7.864760e-03
 522,     2.6030,      7.446,    5.011367e-01
 523,     2.6049,      8.146,    5.414758e-01
 524,     2.6209,      6.369,    4.057272e-02
 525,     2.5400,     11.472,    4.981844e-02
 526,     2.5449,      7.254,    1.287845e-01
 527,     2.5555,      8.754,    1.441573e-01
