index,   freq_ppm,   decay_hz, amplitude
 377,     4.4229,      8.642,    9.025778e-01
 378,     4.4260,      8.452,    9.608899e-01
 379,     4.2884,      8.244,    5.517430e-01
 380,     4.2905,      8.069,    7.842451e-01
 381,     4.2954,     12.612,    6.984827e-01
 382,     4.3053,     14.700,    4.145599e-01
 383,     4.3239,      9.235,    2.573973e+00
 384,     4.3540,     14.700,    1.273375e-01
 385,     4.1809,     10.332,    9.602757e+00
 386,     4.1858,     13.720,    1.874478e+01
 387,     4.2003,      7.535,    8.837602e+01
 388,     4.2017,      4.528,    1.133372e+02
 389,     4.2031,      4.096,    9.189386e+01
 390,     4.2047,      6.033,    5.894223e+01
 391,     4.2147,      5.827,    3.280886e+00
 392,     4.1029,      7.870,    5.112516e-02
 393,     4.1095,      4.017,    1.911492e-02
 394,     4.1291,     12.588,    1.339652e-01
 395,     4.1423,     14.700,    2.958713e-01
 396,     4.0649,     10.218,    1.734927e+00
 397,     4.0767,      9.084,    2.407449e+00
 398,     4.0942,     10.049,    3.420509e-01
 399,     4.0281,      9.178,    3.405425e+00
 400,     4.0321,      7.482,    5.101061e+00
 401,     4.0429,      8.202,    6.810838e+00
 402,     4.0568,     11.011,    5.516376e+00
 403,     4.0095,      3.323,    1.711455e+00
 404,     4.0112,      3.469,    1.705521e+00
 405,     4.0213,      7.119,    9.498584e+00
 406,     3.9625,      7.247,    1.550266e+01
 407,     3.9687,      7.683,    1.531773e+01
 408,     3.9790,      7.062,    1.983998e+01
 409,     3.9805,      5.997,    2.467093e+01
 410,     3.9825,      8.170,    1.934381e+01
 411,     3.9892,      5.957,    4.173015e+00
 412,     3.9293,      6.887,    3.920416e+00
 413,     3.9403,      7.927,    1.785904e+01
 414,     3.9493,      6.306,    8.538173e+00
 415,     3.9509,      7.061,    7.035308e+00
 416,     3.8726,     11.228,    1.606468e+00
 417,     3.8802,     14.700,    3.869994e+00
 418,     3.8889,     14.700,    3.535994e+00
 419,     3.8964,      8.016,    2.075851e+00
 420,     3.9203,      9.233,    9.672087e+00
 421,     3.8328,      9.720,    6.888172e+00
 422,     3.8364,     10.087,    9.353190e+00
 423,     3.8423,      8.389,    8.023657e+00
 424,     3.8444,      8.040,    3.643965e+00
 425,     3.8658,      4.727,    7.497103e-01
 426,     3.8027,      4.475,    3.398958e+00
 427,     3.8048,      5.829,    5.538818e+00
 428,     3.8089,     10.031,    2.159148e+01
 429,     3.8148,      8.777,    1.170378e+01
 430,     3.8269,     11.869,    9.842223e+00
 431,     3.7567,      9.315,    8.834165e+00
 432,     3.7612,      9.256,    6.542331e+00
 433,     3.7671,      9.426,    2.200778e+01
 434,     3.7707,      9.172,    2.778902e+00
 435,     3.7777,      8.955,    1.051476e+01
 436,     3.7350,      8.147,    3.052119e+00
 437,     3.7506,      7.558,    6.515929e+00
 438,     3.7528,      6.667,    3.526166e+00
 439,     3.6595,     10.031,    2.181932e+00
 440,     3.6640,      7.534,    4.127989e+00
 441,     3.6658,      4.889,    7.151795e+00
 442,     3.6673,      4.885,    7.498322e+00
 443,     3.6690,      7.565,    6.000556e+00
